record_type,task_id,dataset_id,route_id,scout_id,review_model_id,analysis_split,benchmark_split,cohort,policy,requested_review_fraction,disagreement_cases,selected_n,realized_review_fraction,harmful_conflict_events,harmful_conflict_captured,harmful_conflict_capture_rate,harmful_conflict_yield,introduced_events,introduced_captured,introduced_capture_rate,dangerous_introduced_events,dangerous_introduced_captured,dangerous_introduced_capture_rate,both_wrong_events,both_wrong_captured,both_wrong_capture_rate,large_grade_conflict_events,large_grade_conflict_captured,severe_threshold_crossing_events,severe_threshold_crossing_captured,current_case_ground_truth_used_for_priority,retrospective_outcome_used_for_fit_selection_or_threshold,locked_comparator_policy,comparator_harmful_conflict_captured,delta_harmful_conflict_captured,comparator_introduced_captured,delta_introduced_captured,comparator_dangerous_introduced_captured,delta_dangerous_introduced_captured,comparator_both_wrong_captured,delta_both_wrong_captured,comparator_large_grade_conflict_captured,delta_large_grade_conflict_captured,comparator_severe_threshold_crossing_captured,delta_severe_threshold_crossing_captured,harmful_capture_difference_ci_lower,harmful_capture_difference_ci_upper,bootstrap_replicates,bootstrap_group_count,target,target_events,target_prevalence,target_auroc,target_auprc,study_decision,protocol_sha256,source_commit_sha,generated_at_utc
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,learned_harmful_conflict,0.2,210,42,0.2,103,33,0.3203883495,0.7857142857,79,29,0.3670886076,36,6,0.1666666667,24,4,0.1666666667,35,7,100,9,False,False,disagreement_js,25,8,20,9,13,-7,5,-1,18,-11,26,-17,-4,19,1000,210,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,margin,0.2,210,42,0.2,103,14,0.1359223301,0.3333333333,79,9,0.1139240506,36,9,0.25,24,5,0.2083333333,35,11,100,23,False,False,disagreement_js,25,-11,20,-11,13,-4,5,0,18,-7,26,-3,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,random,0.2,210,42,0.2,103,21,0.2038834951,0.5,79,15,0.1898734177,36,9,0.25,24,6,0.25,35,10,100,21,False,False,disagreement_js,25,-4,20,-5,13,-4,5,1,18,-8,26,-5,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,disagreement_js,0.3,210,63,0.3,103,32,0.3106796117,0.5079365079,79,22,0.2784810127,36,15,0.4166666667,24,10,0.4166666667,35,19,100,36,False,False,random,31,1,21,1,12,3,10,0,13,6,29,7,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,entropy,0.3,210,63,0.3,103,29,0.2815533981,0.4603174603,79,16,0.2025316456,36,8,0.2222222222,24,13,0.5416666667,35,13,100,30,False,False,random,31,-2,21,-5,12,-4,10,3,13,0,29,1,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,learned_harmful_conflict,0.3,210,63,0.3,103,47,0.4563106796,0.746031746,79,40,0.5063291139,36,14,0.3888888889,24,7,0.2916666667,35,13,100,23,False,False,random,31,16,21,19,12,2,10,-3,13,0,29,-6,4,27,1000,210,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,margin,0.3,210,63,0.3,103,22,0.213592233,0.3492063492,79,15,0.1898734177,36,10,0.2777777778,24,7,0.2916666667,35,13,100,33,False,False,random,31,-9,21,-6,12,-2,10,-3,13,0,29,4,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::flair__to__swin_tiny,flair,swin_tiny,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,random,0.3,210,63,0.3,103,31,0.3009708738,0.4920634921,79,21,0.2658227848,36,12,0.3333333333,24,10,0.4166666667,35,13,100,29,False,False,random,31,0,21,0,12,0,10,0,13,0,29,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,disagreement_js,0.1,93,9,0.09677419355,38,2,0.05263157895,0.2222222222,28,0,0,12,0,0,10,2,0.2,23,3,49,4,False,False,entropy,6,-4,2,-2,2,-2,4,-2,3,0,5,-1,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,entropy,0.1,93,9,0.09677419355,38,6,0.1578947368,0.6666666667,28,2,0.07142857143,12,2,0.1666666667,10,4,0.4,23,3,49,5,False,False,entropy,6,0,2,0,2,0,4,0,3,0,5,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,learned_harmful_conflict,0.1,93,9,0.09677419355,38,4,0.1052631579,0.4444444444,28,4,0.1428571429,12,1,0.08333333333,10,0,0,23,1,49,2,False,False,entropy,6,-2,2,2,2,-1,4,-4,3,-2,5,-3,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,margin,0.1,93,9,0.09677419355,38,2,0.05263157895,0.2222222222,28,2,0.07142857143,12,0,0,10,0,0,23,5,49,5,False,False,entropy,6,-4,2,0,2,-2,4,-4,3,2,5,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,random,0.1,93,9,0.09677419355,38,5,0.1315789474,0.5555555556,28,3,0.1071428571,12,2,0.1666666667,10,2,0.2,23,1,49,4,False,False,entropy,6,-1,2,1,2,0,4,-2,3,-2,5,-1,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,disagreement_js,0.2,93,19,0.2043010753,38,5,0.1315789474,0.2631578947,28,2,0.07142857143,12,1,0.08333333333,10,3,0.3,23,7,49,13,False,False,random,8,-3,4,-2,4,-3,4,-1,6,1,10,3,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,entropy,0.2,93,19,0.2043010753,38,7,0.1842105263,0.3684210526,28,3,0.1071428571,12,2,0.1666666667,10,4,0.4,23,7,49,11,False,False,random,8,-1,4,-1,4,-2,4,0,6,1,10,1,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,learned_harmful_conflict,0.2,93,19,0.2043010753,38,10,0.2631578947,0.5263157895,28,10,0.3571428571,12,2,0.1666666667,10,0,0,23,1,49,4,False,False,random,8,2,4,6,4,-2,4,-4,6,-5,10,-6,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,margin,0.2,93,19,0.2043010753,38,7,0.1842105263,0.3684210526,28,5,0.1785714286,12,1,0.08333333333,10,2,0.2,23,9,49,11,False,False,random,8,-1,4,1,4,-3,4,-2,6,3,10,1,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,random,0.2,93,19,0.2043010753,38,8,0.2105263158,0.4210526316,28,4,0.1428571429,12,4,0.3333333333,10,4,0.4,23,6,49,10,False,False,random,8,0,4,0,4,0,4,0,6,0,10,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,disagreement_js,0.3,93,28,0.3010752688,38,7,0.1842105263,0.25,28,3,0.1071428571,12,1,0.08333333333,10,4,0.4,23,9,49,17,False,False,random,11,-4,6,-3,6,-5,5,-1,7,2,15,2,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,entropy,0.3,93,28,0.3010752688,38,9,0.2368421053,0.3214285714,28,5,0.1785714286,12,3,0.25,10,4,0.4,23,12,49,19,False,False,random,11,-2,6,-1,6,-3,5,-1,7,5,15,4,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,learned_harmful_conflict,0.3,93,28,0.3010752688,38,16,0.4210526316,0.5714285714,28,16,0.5714285714,12,3,0.25,10,0,0,23,2,49,7,False,False,random,11,5,6,10,6,-3,5,-5,7,-5,15,-8,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,margin,0.3,93,28,0.3010752688,38,9,0.2368421053,0.3214285714,28,6,0.2142857143,12,2,0.1666666667,10,3,0.3,23,11,49,18,False,False,random,11,-2,6,0,6,-4,5,-2,7,4,15,3,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,development_oof,development,scout_review_prediction_disagreement_only,random,0.3,93,28,0.3010752688,38,11,0.2894736842,0.3928571429,28,6,0.2142857143,12,6,0.5,10,5,0.5,23,7,49,15,False,False,random,11,0,6,0,6,0,5,0,7,0,15,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,disagreement_js,0.1,175,18,0.1028571429,66,6,0.09090909091,0.3333333333,42,3,0.07142857143,17,1,0.05882352941,24,3,0.125,48,10,89,6,False,False,entropy,7,-1,1,2,0,1,6,-3,7,3,10,-4,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,entropy,0.1,175,18,0.1028571429,66,7,0.1060606061,0.3888888889,42,1,0.02380952381,17,0,0,24,6,0.25,48,7,89,10,False,False,entropy,7,0,1,0,0,0,6,0,7,0,10,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,learned_harmful_conflict,0.1,175,18,0.1028571429,66,9,0.1363636364,0.5,42,3,0.07142857143,17,0,0,24,6,0.25,48,2,89,9,False,False,entropy,7,2,1,2,0,0,6,0,7,-5,10,-1,-5,10,1000,175,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,margin,0.1,175,18,0.1028571429,66,6,0.09090909091,0.3333333333,42,4,0.09523809524,17,2,0.1176470588,24,2,0.08333333333,48,9,89,12,False,False,entropy,7,-1,1,3,0,2,6,-4,7,2,10,2,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,random,0.1,175,18,0.1028571429,66,10,0.1515151515,0.5555555556,42,6,0.1428571429,17,4,0.2352941176,24,4,0.1666666667,48,5,89,10,False,False,entropy,7,3,1,5,0,4,6,-2,7,-2,10,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,disagreement_js,0.2,175,35,0.2,66,11,0.1666666667,0.3142857143,42,6,0.1428571429,17,3,0.1764705882,24,5,0.2083333333,48,15,89,12,False,False,random,14,-3,10,-4,7,-4,4,1,8,7,21,-9,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,entropy,0.2,175,35,0.2,66,14,0.2121212121,0.4,42,5,0.119047619,17,2,0.1176470588,24,9,0.375,48,13,89,18,False,False,random,14,0,10,-5,7,-5,4,5,8,5,21,-3,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,learned_harmful_conflict,0.2,175,35,0.2,66,18,0.2727272727,0.5142857143,42,10,0.2380952381,17,2,0.1176470588,24,8,0.3333333333,48,8,89,16,False,False,random,14,4,10,0,7,-5,4,4,8,0,21,-5,-7,14,1000,175,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,margin,0.2,175,35,0.2,66,10,0.1515151515,0.2857142857,42,5,0.119047619,17,2,0.1176470588,24,5,0.2083333333,48,14,89,19,False,False,random,14,-4,10,-5,7,-5,4,1,8,6,21,-2,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,random,0.2,175,35,0.2,66,14,0.2121212121,0.4,42,10,0.2380952381,17,7,0.4117647059,24,4,0.1666666667,48,8,89,21,False,False,random,14,0,10,0,7,0,4,0,8,0,21,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,disagreement_js,0.3,175,52,0.2971428571,66,16,0.2424242424,0.3076923077,42,10,0.2380952381,17,6,0.3529411765,24,6,0.25,48,19,89,21,False,False,random,19,-3,13,-3,8,-2,6,0,13,6,28,-7,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,entropy,0.3,175,52,0.2971428571,66,19,0.2878787879,0.3653846154,42,6,0.1428571429,17,2,0.1176470588,24,13,0.5416666667,48,20,89,30,False,False,random,19,0,13,-7,8,-6,6,7,13,7,28,2,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,learned_harmful_conflict,0.3,175,52,0.2971428571,66,26,0.3939393939,0.5,42,16,0.380952381,17,4,0.2352941176,24,10,0.4166666667,48,14,89,28,False,False,random,19,7,13,3,8,-4,6,4,13,1,28,0,-4,19,1000,175,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,margin,0.3,175,52,0.2971428571,66,14,0.2121212121,0.2692307692,42,7,0.1666666667,17,4,0.2352941176,24,7,0.2916666667,48,18,89,28,False,False,random,19,-5,13,-6,8,-4,6,1,13,5,28,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__retfound_cfp,retfound_green,retfound_cfp,retrospective_evaluation,retrospective_frozen,scout_review_prediction_disagreement_only,random,0.3,175,52,0.2971428571,66,19,0.2878787879,0.3653846154,42,13,0.3095238095,17,8,0.4705882353,24,6,0.25,48,13,89,28,False,False,random,19,0,13,0,8,0,6,0,13,0,28,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,disagreement_js,0.1,94,9,0.09574468085,37,3,0.08108108108,0.3333333333,25,2,0.08,14,1,0.07142857143,12,1,0.08333333333,32,4,52,5,False,False,random,4,-1,2,0,2,-1,2,-1,2,2,4,1,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,entropy,0.1,94,9,0.09574468085,37,4,0.1081081081,0.4444444444,25,1,0.04,14,2,0.1428571429,12,3,0.25,32,4,52,6,False,False,random,4,0,2,-1,2,0,2,1,2,2,4,2,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,learned_harmful_conflict,0.1,94,9,0.09574468085,37,7,0.1891891892,0.7777777778,25,5,0.2,14,1,0.07142857143,12,2,0.1666666667,32,4,52,3,False,False,random,4,3,2,3,2,-1,2,0,2,2,4,-1,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,margin,0.1,94,9,0.09574468085,37,1,0.02702702703,0.1111111111,25,1,0.04,14,1,0.07142857143,12,0,0,32,6,52,6,False,False,random,4,-3,2,-1,2,-1,2,-2,2,4,4,2,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,random,0.1,94,9,0.09574468085,37,4,0.1081081081,0.4444444444,25,2,0.08,14,2,0.1428571429,12,2,0.1666666667,32,2,52,4,False,False,random,4,0,2,0,2,0,2,0,2,0,4,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
priority_performance,aptos_dr_5class,APTOS2019,aptos_dr_5class::retfound_green__to__swin_tiny,retfound_green,swin_tiny,development_oof,development,scout_review_prediction_disagreement_only,disagreement_js,0.2,94,19,0.2021276596,37,7,0.1891891892,0.3684210526,25,4,0.16,14,3,0.2142857143,12,3,0.25,32,8,52,11,False,False,random,9,-2,4,0,6,-3,5,-2,7,1,11,0,,,,,,,,,,NO_SIGNAL,8de84e8ec5a7ec9c635462c9d49b3438958df878c671932d083978ae973a6a2f,41ef3872470f11d4b50c38545f933191cf13939e,2026-07-30T13:17:06+08:00
